shopId          shopName 	                      shopId               shopName                                  distance
94311792 鹤一烤肉主题餐厅（中关村店） 275348 LUSH 4.264
264094 基辅罗斯餐厅（翠微店） 6931819 西少爷肉夹馍（新中关购物中心店） 10.039
2508029 九号重庆火锅（六道口店） 1659933 御园汇餐饮 10.138
273755 东来顺饭庄（世纪金源购物中心店） 4578920 鸿运天外天烤鸭（西客站店） 9.361
51421500 海盗虾饭·手剥鲜烧小龙虾饭（魏公村店） 95258919 首迩紫菜包饭（航天桥店） 2.648
264053 顺峰（阜成店） 95258919 首迩紫菜包饭（航天桥店） 7.046
285039 小渝府烤鱼·川菜·香锅（二里庄店） 86712718 韩国炸鸡 5.868
788421018 行运打边炉（五棵松店） 66510396 娜串要火 1.382
1658874 湘东毛家菜 41471298 汇贤府（万寿路店） 24.522
1652620 真功夫（郑州西站中裕店） 264807 加藤屋（魏公村店） 8.08
1041525741 嗨稻屋 2434591 雅佳神话·烤鱼（五道口店） 17.647
310506 利桥顺酒楼（北洼路店） 1561487 西贝莜面村（金源店） 4.95
1781924068 原始泥炉烤肉（凤凰岭度假村店） 40280180 山乡涮烤坊（西山林语店） 12.23
102795546 蛙蛙叫铜炉蛙锅（五道口店） 5828205 东北特味（苏州桥店） 5.399
570394836 攀成钢小郡肝串串香（海淀绿地店） 315839 阿西娅食府（中关村店） 3.969
2438601 西堤牛排（五彩城店） 25266 鸡汤酸菜鱼锅 14.451
301747 肯德基（白石桥店） 113219420 兴悦阁（西二旗店） 14.343
281351 晋风庄园（二里庄店） 126113255 味悠米线（五棵松华熙店） 17.981
277088 秦老大西安泡馍馆 275870 凭海居 6.782
847287520 陶記黄牛宴·面（中关村旗舰店） 1029170 威海小渔村（小南庄店） 2.213
179215392 高兴火锅（五道口店） 264194 竹园村大酒店（五棵松店） 15.45
2508029 九号重庆火锅（六道口店） 317583 上岛咖啡（美丽园店） 15.768
355248 比格比萨自助（圣熙8号店） 128171194 嘉和一品（五棵松华熙店） 18.379
289457 川渝美食家常菜（北四环中路店） 100580962 大胡记臭鳜鱼（颐和园店） 8.293
1206670594 烤肉私塾（苏州街店） 42625346 云尊府云南菜（学清路店） 8.242
293544 永泰福朋喜来登酒店宜客乐自助餐厅 160586284 疆南春·老马食府（知春路店） 7.261
346915 水果先生（金源新燕莎店） 100580962 大胡记臭鳜鱼（颐和园店） 8.213
347481 巫山烤全鱼（上地西路店） 379810 102蹄花火锅（北大南门店） 7.278
353231 江依林黑牛烤肉·串吧（五道口店） 329422 伊尹海参馆（花园东路店） 6.443
1208685296 麻门匠骨秘制羊棒骨（苏州桥店） 159500324 新兴园饺子馆（清河店） 12.449
40855562 老边饺子馆（万寿路店） 107619184 门框胡同百年卤煮（中关村店） 12.182
286027 中央电视塔空中观景旋转餐厅 91518553 湘味碗蒸（首体店） 5.574
4122290 重八牛府之初入江湖（双榆树店） 286239 西门串吧（大慧寺店） 3.177
1660663 兴隆自助梭边鱼火锅城（台头村店） 157288745 老门框爆肚涮肉（五棵松店） 42.259
265599 桃屋日本料理（五道口店） 96644355 印湘·剁椒鱼头（夏霖园店） 13.236
112080870 比萨到PizzaNow（六道口店） 280561 小码头火锅（皂君东里店） 6.72
6376791 麻里麻里（融科店） 359530 唐宫（新世纪店） 6.071
356138 黑松白鹿（华联万柳店） 4491462 绿茶餐厅（凯德晶品店） 9.785
50229 摸错门牛肚火锅（双安店） 1657683 江南赋（同方店） 4.682
1379943107 秀儿四九城·新京菜（五道口店） 83928448 辣麻麻老灶火锅 5.889
2434591 雅佳神话·烤鱼（五道口店） 4591637 哞哞小花牛鲜奶屋（橡树湾店） 6.625
702029076 攀成钢小郡肝串串香（航天桥店） 1654641 天唯阁中餐厅（唯实大厦店） 9.986
164306524 凤王府成都火锅 89089 遇叶日本料理（北大店） 10.784
293544 永泰福朋喜来登酒店宜客乐自助餐厅 40389505 面和抄手（北师店） 8.126
118471178 螺蛳粉先生（中关村店） 1654641 天唯阁中餐厅（唯实大厦店） 3.672
1637279015 1516串串香（中关村店） 1645073187 王大奇老成都串串香 3.46
280061 肉家乐炭火烤肉（王庄路店） 159680319 青初抹茶（五道口购物中心店） 1.621
118471178 螺蛳粉先生（中关村店） 60099017 丹江渔村（四季青店） 9.029
379014 两口一串 6500744 菜香根酒楼（航天桥店） 8.123
42614395 秀海福骨汤麻辣烫 6891712 胜负餐厅 7.888
41415836 港茶KongCaa（交大店） 96679895 虾吃虾涮（北洼店） 6.989
1654738 千鹤居酒屋（首都师范大学店） 64061956 鼎臣世纪红房子餐厅 19.185
265270 北平楼（牡丹园店） 32114 白鹿江西餐厅（中财庄店） 5.626
1655101 松本楼日式烧肉（凯德晶品购物中心店） 2481354 品渡今天 18.257
3294141 潇湘甲鱼村（清河店） 159286443 翻江倒海烤鱼 4.06
156634949 旺顺阁鱼头泡饼（圣熙八号店） 93451905 香山假日私家养生菜馆 15.656
87523432 大田家黑牛烤肉（复兴路店） 379014 两口一串 13.011
368445 湘圣·臭鳜鱼（北洼路店） 360125 湘容和湘菜（志新桥店） 13.134
264094 基辅罗斯餐厅（翠微店） 365979 张师傅参鸡汤（五道口店） 15.635
126113255 味悠米线（五棵松华熙店） 97399705 驴世家驴肉火烧（大钟寺店） 11.624
61518886 玉林串串香（印象城店） 1658560 小渝府快餐（二里庄店） 15.916
275234 老宅门（永泰店） 157824029 老望京小腰（上地店） 5.507
4122290 重八牛府之初入江湖（双榆树店） 163201807 石器时代串吧（六道口店） 8.52
5236307 有秦缘陕西名吃（中发百旺商城店） 267404 湘韶风情（安宁庄店） 14.945
575499997 初味缘市井火锅串串（海淀总店） 315977 唯实自助餐厅（唯实大厦店） 3.858
160233676 椒小厨（文慧园店） 116728257 机械骑士书吧·咖啡与轻食（中关村店） 7.319
1500694 零度空间·台湾小馆（五道口购物中心店） 263385 名轩 8.484
165837560 汤本味新赣苑（蓟门桥店） 119701361 知味湘（中关村店） 5.636
306081 潇湘码头（清河店） 119604092 金掌勺东北菜（双榆树店） 14.467
60699146 豆捞坊（火锅餐厅） 95479850 郑州泰富酒店·溢咖啡自助餐厅 16.241
633700420 茶亭序 300093 全聚德（双榆树店） 12.52
280561 小码头火锅（皂君东里店） 2464725 白鹿江西餐厅（北师大店） 4.648
163379296 素味平生素食文化会所 159417401 海帮子威海小海鲜（永泰庄店） 25.082
266689 好利来（牡丹园店） 4511463 舒特咖啡（上地店） 9.87
1654738 千鹤居酒屋（首都师范大学店） 275517 京都里日式料理（动物园店） 2.846
25266 鸡汤酸菜鱼锅 96665178 水平有限螺蛳粉（大钟寺店） 5.167
195948110 谭鸭血老火锅（黑泉路店） 1496292 PHO88 越风尚（花园路店） 8.078
40975161 赛百味（东升科技园店） 329422 伊尹海参馆（花园东路店） 10.713
40975161 赛百味（东升科技园店） 158871713 犟骨头排骨饭（四道口店） 11.768
5773724 管氏翅吧（上地店） 295095 辰茂鸿翔酒店·鸿锦轩餐厅 10.369
2415146 老边饺子馆（永定路店） 40389505 面和抄手（北师店） 13.764
293838 盛安汇 41451725 张姐烤肉拌饭 702.784
281351 晋风庄园（二里庄店） 1656638 都一处（学院路店） 1.405
6376791 麻里麻里（融科店） 157763073 张记涮肉 7.874
114005421 五台云养生素食馆（青年创业店） 1551464 花舍咖餐厅（金源店） 6.932
50741024 风尚城堡美食城（京粮广场店） 1029170 威海小渔村（小南庄店） 8.8
154104844 鲸鱼悦·鱼掌门鱼火锅（上地店） 5517330 花家怡园（清华西路店） 7.19
1655112 川成元·麻辣香锅（凯德晶品店） 95863925 泰伙餐厅 3.306
5948000 甲乙饼（知春路店） 373874 香猪坊（魏公村店） 2.412
2630232 砂锅米线（蓝旗营店） 6919612 老街火锅（阜成路店） 11.612
764092266 杨老五·小龙虾·羊蝎子（健德门店） 86518542 院落新京菜·烤鸭（五道口店） 6.27
40465965 串啊串海鲜烧烤小龙虾 4194979 蜀乡美食 7.169
264194 竹园村大酒店（五棵松店） 1532743 湘水之珠（万寿路店） 5.229
5627937 陈阿婆Hi有鱼烤鱼吧（五棵松店） 1123 乐食派·麻辣香锅（世纪金源购物中心店） 7.509
516401 乡土人家（西客站店） 93698390 一品焖锅（世纪金源购物中心店） 12.52
42625346 云尊府云南菜（学清路店） 152408753 FAMOUS墨西哥餐吧 18.087
4288077 范家小馆·京韵烤鸭·十里竹风（紫竹桥总店） 52534671 潮汕渔村 7.551
42781607 西贝莜面村（上地华联店） 38686 金山城火锅城 8.085
299093 蜀相渔舫（上地店） 159417401 海帮子威海小海鲜（永泰庄店） 3.431
286649 鱼众不同烤鱼（万泉庄路店） 515679 赣人之家 1414.102
186502161 巴四老城区炭火蛙锅（欧美汇购物中心店） 109755879 MUSANGKING猫山王榴莲甜品蛋糕（枫蓝国际购物中心店） 6.558
2580996 滇草香云南原生态汤火锅（华联万柳店） 51343524 习连汇中国兰州精品牛肉面 1.216
27409 四川仁火锅（新兴桥店） 65693104 海盗船主题餐厅（永泰庄店） 22.114
91518553 湘味碗蒸（首体店） 51187949 犟小面（欧美汇店） 5.937
2508029 九号重庆火锅（六道口店） 4711433 北邮科技酒店·中餐厅 6.67
5693065 CoCo都可（印象城店） 150543180 京华烧烤羊蝎子（西二旗店） 19.559
157085033 阳坊大都涮羊肉（清河店） 51084834 黑麦谷·鲁斯兰俄式面包坊 14.597
4918690 鸿运天外天烤鸭店（会城门店） 114542606 炑羊香烤全羊（郑州西三旗店） 22.943
1657403 寿司道场（五道口店） 83928448 辣麻麻老灶火锅 7.023
50229 摸错门牛肚火锅（双安店） 5975615 嫩江湾灶台鱼 13.431
264815 嘉和一品粥（五道口店） 160586284 疆南春·老马食府（知春路店） 3.469
373874 香猪坊（魏公村店） 262522 金孔雀德宏傣味餐馆 2.749
1658783 小吊梨汤（畅春园店） 51880811 通乐簋街小龙虾（石景山店） 15.265
1931758699 海簋·蒸汽海鲜（西直门店） 186502161 巴四老城区炭火蛙锅（欧美汇购物中心店） 9.283
355248 比格比萨自助（圣熙8号店） 158854895 探厨·精品湘菜（天秀店） 8.771
275843 甜鸭梨烤鸭店（农大店） 263770 必胜客（五道口店） 9.09
165745899 红巷子·川菜（食宝街店） 276306 有薰一心日本料理（五道口店） 4.444
5627937 陈阿婆Hi有鱼烤鱼吧（五棵松店） 42675878 MY.girl蜜菓（印象城店） 4.863
112080870 比萨到PizzaNow（六道口店） 112784653 明洞邦·韩式美食广场（东升科技园店） 6.771
265270 北平楼（牡丹园店） 86712718 韩国炸鸡 5.388
1655192 南京大牌档（凯德晶品店） 40465965 串啊串海鲜烧烤小龙虾 15.521
50002814 健鼎清真羊蝎子火锅城 41508471 砂锅米线（矿大北门店） 5.469
1326704856 万寿桥街头烤牛肉（万寿桥店） 96665178 水平有限螺蛳粉（大钟寺店） 4.349
159129595 京饭儿（双榆树店） 80746534 郭靖烤全羊·莜面村·烧烤（西三旗店） 17.25
773682151 鼎坤朋湘菜馆 157724350 35号食府（增光路店） 4.593
318 新辣道鱼火锅（欧美汇店） 156629084 靠谱烤羊腿·羊蝎子（四道口店） 5.15
42722345 小渔棠（北清路店） 286493 大益膳房 13.459
1655101 松本楼日式烧肉（凯德晶品购物中心店） 119591595 分米鸡DMChicken（中关村店） 10.297
359530 唐宫（新世纪店） 263732 蜀乡竹林风味酒楼（白石桥店） 2.811
1326704856 万寿桥街头烤牛肉（万寿桥店） 70255047 超市发蛋糕房（京香店） 10.368
1476096 豪尚豪牛排（五道口店） 5344972 撒拉花儿西域美食（学院路店） 3.339
288208 苗韵竹荪鹅（香山店） 280722 尚品日餐 20.326
1655101 松本楼日式烧肉（凯德晶品购物中心店） 5978740 三个渔夫灶台鱼（清河店） 16.978
41635100 AZUR聚（香格里拉饭店） 4670502 山姆乐屋·烧烤（香山店） 12.998
263430 天厨妙香素食馆（清华店） 1098834 权金城（清河店） 7.684
1476096 豪尚豪牛排（五道口店） 1651932 锦官居 14.491
42942676 U鼎冒菜（农大圣熙8号店） 96154783 栖语寿司（苏州桥店） 8.63
50163021 黄鹤楼（中关村店） 42963808 京知味炸鸡（交大东路店） 3.608
1500269 东来顺饭庄（五道口店） 152408753 FAMOUS墨西哥餐吧 15.51
159147975 骑士串吧·私房菜 150543180 京华烧烤羊蝎子（西二旗店） 10.406
976246150 大话小腰（北洼路店） 4172200 贝可芯蛋糕（牡丹园店） 11.525
42379581 紫菩提素食（牡丹园店） 42441288 峰尚·湘阅（万寿寺店） 10.067
365979 张师傅参鸡汤（五道口店） 307419 坦坦大炉（五道口店） 2.996
4244200 七八冷面·延边美食（华宇购物中心店） 40855562 老边饺子馆（万寿路店） 12.255
50250059 小鸡快跑炸鸡 159324915 巴蜀王婆大虾（五路居店） 8.358
346915 水果先生（金源新燕莎店） 97179798 诱惑川菜 14.515
360825 食立方（知春里店） 315173 COSTA COFFEE（新欧美汇店） 1.651
179967227 谭记潮汕牛肉火锅·潮粥馆（西直门店） 4639225 加纳达西餐 6.702
157741112 111号打邊爐（中关村店） 1656927 日昌餐馆（五道口店） 3.932
1379943107 秀儿四九城·新京菜（五道口店） 515770 满腹简餐（北大清华店） 4.065
289008 吉野家（学院路店） 5850202 嗨货（工商大学店） 11.144
4511463 舒特咖啡（上地店） 119345556 晓寿司·日本料理（五彩城店） 2.047
671855082 葫芦娃一家人火锅（苏州街店） 295222 8000M烤鱼（华宇购物中心店） 3.01
281351 晋风庄园（二里庄店） 101491562 来自星星的韩式炸鸡（上庄店） 22.148
5691559 老诚一锅羊蝎子火锅（五棵松店） 96154783 栖语寿司（苏州桥店） 7.788
2479232 盐府酒楼（航天桥店） 282337 大鸭梨烤鸭店（花园村店） 2.882
263886 九头鸟酒家（航天桥店） 159147975 骑士串吧·私房菜 9.177
2574786 同庆楼（大钟寺店） 154104844 鲸鱼悦·鱼掌门鱼火锅（上地店） 13.409
263897 百万庄园（理工店） 118499422 鱼八斗老麻水煮鱼·重庆江湖菜（知春路店） 4.674
4247274 木屋烧烤（牡丹园店） 356175 清香阁清真·海鲜（健德桥店） 1.829
1229339990 985火锅串串香烧烤 77499468 唇辣号重庆老火锅（五道口店） 6.663
266689 好利来（牡丹园店） 981440460 六丁火木炭烤肉（五道口店） 4.352
195903775 海簋·蒸汽海鲜（圣熙八号店） 92471721 小城渔家（郑州华联农大南路店） 5.903
1345302667 詹记宫廷桃酥王（印象城店） 4711433 北邮科技酒店·中餐厅 11.713
515859 苏泰·辣椒（长峰店） 92471721 小城渔家（郑州华联农大南路店） 17.367
2456443 集天味道老菜馆（北蜂窝路店） 1657403 寿司道场（五道口店） 15.812
6834489 九妙坊酒楼（五棵松店） 109200468 池田寿司（金源店） 5.905
4374627 水木锦堂·自助铁板烧（五道口购物中心店） 1655192 南京大牌档（凯德晶品店） 13.223
179215392 高兴火锅（五道口店） 114253590 潮鼎香潮汕牛肉火锅（五棵松华熙LIVEhi-up店） 15.147
177541082 燕枫楼老郑州酱肉熟食主食（唐家岭店） 91084495 十里香家常菜 11.509
4194979 蜀乡美食 119345556 晓寿司·日本料理（五彩城店） 13.079
159081389 羊羊盒子（动物园店） 295095 辰茂鸿翔酒店·鸿锦轩餐厅 8.37
293838 盛安汇 379078 蓝海钟鼎楼食府（西直门店） 698.508
263886 九头鸟酒家（航天桥店） 50375263 勒是雾都·重庆火锅（魏公村店） 5.698
1539936 BAKEGO贝果（魏公村店） 152408753 FAMOUS墨西哥餐吧 10.475
1655101 松本楼日式烧肉（凯德晶品购物中心店） 168174155 攀成钢小郡肝串串香（海淀直营总店） 13.83
40282508 GODIVA（欧美汇购物中心店） 159075418 京朋串屋（万寿桥店） 3.611
119345556 晓寿司·日本料理（五彩城店） 84268671 四世同堂（魏公村店） 10.74
1654738 千鹤居酒屋（首都师范大学店） 131310684 米斯特比萨（中关村店） 8.092
1931758699 海簋·蒸汽海鲜（西直门店） 40599503 好印象烧烤 5.102
42625346 云尊府云南菜（学清路店） 317225 蓉蓉阁（万柳店） 8.546
515859 苏泰·辣椒（长峰店） 40984222 虾吃虾涮虾火锅（圣熙8号店） 17.942
1657683 江南赋（同方店） 3294141 潇湘甲鱼村（清河店） 7.898
1326704856 万寿桥街头烤牛肉（万寿桥店） 265257 静莲斋素食（西直门店） 4.176
266553 新疆喀什餐厅（马甸桥店） 71582907 尚府一品（圆明园店） 10.051
516538 江织田日本料理（苏州桥店） 6466380 晋湘生活（上地店） 10.279
52568244 蜜儿烘培工坊（学院路店） 64061956 鼎臣世纪红房子餐厅 24.363
262990 西贝莜面村（香山店） 52257334 杨国福麻辣烫（田村店） 7.664
150021557 汉唐小馆（京粮广场店） 87991016 品质伊骊新疆菜（紫金店） 8.735
1651954 蜀味居（交大店） 266232 多乐之日（五道口店） 6.195
649993981 黄氏许牛奶甜品专家（双清路店） 159680319 青初抹茶（五道口购物中心店） 3.162
195908676 聚点串吧（蓝靛厂东路店） 122496616 功福咖小蹄大作（食宝街店） 4.945
82421299 鲜果时間（中发百旺商城店） 84268671 四世同堂（魏公村店） 11.057
4122290 重八牛府之初入江湖（双榆树店） 4423850 望湖楼饭庄 21.693
1138902935 井格重庆火锅（牡丹园店） 1147339 辣尚瘾（五道口店） 6.033
281351 晋风庄园（二里庄店） 4511463 舒特咖啡（上地店） 7.089
168174155 攀成钢小郡肝串串香（海淀直营总店） 6931819 西少爷肉夹馍（新中关购物中心店） 3.864
346915 水果先生（金源新燕莎店） 2497080 阿香米线（华润五彩城店） 15.211
1079666 辣尚瘾（航天桥店） 278638 湘彬萱（牡丹园店） 11.903
6919612 老街火锅（阜成路店） 51084834 黑麦谷·鲁斯兰俄式面包坊 8.067
981440460 六丁火木炭烤肉（五道口店） 267404 湘韶风情（安宁庄店） 5.8
4512790 川渝情家常菜 159200193 徽张·黄山臭鳜鱼（西点茂店） 11.684
42379581 紫菩提素食（牡丹园店） 516401 乡土人家（西客站店） 16.971
50250059 小鸡快跑炸鸡 1651932 锦官居 8.209
76137 林之雨精致料理铁板烧（万柳店） 42553070 诸葛孔明牛杂面（凯德晶品店） 8.66
1658231 晋阳饭庄（永定路店） 1655103 西树泡芙CHEZCHOUX（凯德晶品店） 6.749
184210834 串亭居酒屋（中关村店） 90327655 成都美食巫山烤鱼 7.578
557924 翅迷东北菜（农大店） 93345587 潮牛庄园·潮汕鲜牛肉火锅（中关村店） 6.679
3244569 味多美（嘉友大厦店） 42333766 KhanBabaRESTAURANT汗巴巴巴基斯坦餐厅（五道口店） 9.758
353231 江依林黑牛烤肉·串吧（五道口店） 159129595 京饭儿（双榆树店） 4.374
293838 盛安汇 2437377 宇宙餐厅（复兴路店） 700.65
41894576 NomNom诺姆诺姆印尼餐厅 293611 恒叶渔村 9.918
1529256804 烤肉刘老郑州炙子烤肉（四道口店） 114899088 城南旧事（牡丹园店） 4.436
356138 黑松白鹿（华联万柳店） 42642134 榴莲哥千层蛋糕甜品（郑州总店） 7.646
1138902935 井格重庆火锅（牡丹园店） 41968339 大得涮肉（牡丹园店） 1.548
27409 四川仁火锅（新兴桥店） 91518553 湘味碗蒸（首体店） 4.175
190150791 攀成钢小郡肝串串香（海淀金源店） 118499422 鱼八斗老麻水煮鱼·重庆江湖菜（知春路店） 7.101
773682151 鼎坤朋湘菜馆 2479232 盐府酒楼（航天桥店） 4.388
161110417 四十大道新疆特色餐厅（清河创始店） 264462 赛百味（学院路店） 5.546
265599 桃屋日本料理（五道口店） 95863925 泰伙餐厅 14.851
42625346 云尊府云南菜（学清路店） 96665178 水平有限螺蛳粉（大钟寺店） 6.072
3275976 赛百味（人大附中店） 157824029 老望京小腰（上地店） 6.781
1650483 热辣园餐厅 70255047 超市发蛋糕房（京香店） 18.456
547444713 旧食代簋街龙虾烧烤 92628134 金渝·水煮大湖鱼（交大店） 5.565
4500751 朗丽兹西山花园酒店餐厅 152408753 FAMOUS墨西哥餐吧 21.848
60099017 丹江渔村（四季青店） 63792710 京都蝎府羊蝎子火锅（农大店） 13.845
1925898498 川成元麻辣香锅（五道口店） 41635100 AZUR聚（香格里拉饭店） 7.974
2497080 阿香米线（华润五彩城店） 159500324 新兴园饺子馆（清河店） 1.742
283616 汉拿山（五道口购物中心店） 263430 天厨妙香素食馆（清华店） 1.465
96729695 小面爱粉 96671076 坦坦大炉（万柳店） 1.855
318 新辣道鱼火锅（欧美汇店） 515679 赣人之家 1416.298
30743 沸腾渝家（世纪金源购物中心店） 515099 集天餐厅（人大店） 3.666
4247274 木屋烧烤（牡丹园店） 91326220 京城小江南（祥园店） 4.674
356138 黑松白鹿（华联万柳店） 4625148 小码头重庆火锅（明光村店） 7.33
4557135 维思客蛋糕（六店） 278354 山乡农家院 21.377
1990818722 京月绿豆饼（北太平庄店） 127596909 玲珑居老郑州涮羊肉（玲珑路店） 12.181
4955158 玫瑰花园自助烤肉（金源店） 1651932 锦官居 9.477
4374627 水木锦堂·自助铁板烧（五道口购物中心店） 1950062989 重八牛府之四海来客（食宝街店） 10.231
264714 九头鹰酒家（田村店） 283497 真功夫（城乡店） 7.21
371367 巴贝拉意式休闲餐厅（远大路店） 263842 白家大院 4.476
2438601 西堤牛排（五彩城店） 346746 小牛海记潮汕牛肉店（牡丹园店） 9.815
91587454 坤泰园自助烧烤 1138902935 井格重庆火锅（牡丹园店） 28.704
42465387 前后涮羊肉（交大店） 2434591 雅佳神话·烤鱼（五道口店） 6.499
1781924068 原始泥炉烤肉（凤凰岭度假村店） 740398036 杨老五·小龙虾·羊蝎子（农大西路店） 41.169
177837078 城都成串串香（创客小镇店） 373874 香猪坊（魏公村店） 18.902
119604092 金掌勺东北菜（双榆树店） 99365520 大地书院咖啡厅 6.973
3244569 味多美（嘉友大厦店） 190806764 鹅夫人（五彩城店） 14.632
4955158 玫瑰花园自助烤肉（金源店） 85999112 火齐潮汕砂锅粥（五道口店） 9.819
40114969 宫品海参专卖店（定慧桥店） 154104844 鲸鱼悦·鱼掌门鱼火锅（上地店） 15.737
266973 有薰一心日本料理isshin（北师大店） 160233676 椒小厨（文慧园店） 2.235
263897 百万庄园（理工店） 50375263 勒是雾都·重庆火锅（魏公村店） 1.008
77499468 唇辣号重庆老火锅（五道口店） 42441288 峰尚·湘阅（万寿寺店） 7.427
61515 中裕世纪大酒店·裕园食府 353957 85度C（知春路店） 12.755
1950062989 重八牛府之四海来客（食宝街店） 25264 大熊锡盟炭烤羊腿（健德门店） 11.763
1655103 西树泡芙CHEZCHOUX（凯德晶品店） 1551464 花舍咖餐厅（金源店） 5.755
42379581 紫菩提素食（牡丹园店） 6245736 西部马华火锅（双榆树店） 7.385
293544 永泰福朋喜来登酒店宜客乐自助餐厅 267404 湘韶风情（安宁庄店） 8.207
182363444 付小姐在成都（五道口店） 263842 白家大院 3.979
332973 艺古斋牛街涮肉 51084834 黑麦谷·鲁斯兰俄式面包坊 4.802
88069602 Salud.欧洲冻酸奶（欧美汇店） 42829833 京味西饼屋 16.521
263334 蜀中仙大酒楼 158371485 辣爷重庆老火锅（温泉镇店） 25.477
51830158 京八珍（中关村店） 158371485 辣爷重庆老火锅（温泉镇店） 16.75
1658231 晋阳饭庄（永定路店） 195932161 谭鸭血老火锅（五道口店） 15.094
77081691 醉面肉酱面是一绝（大钟寺店） 157741112 111号打邊爐（中关村店） 4.679
515099 集天餐厅（人大店） 2465477 董大爷涮肉（上地店） 9.1
365979 张师傅参鸡汤（五道口店） 84515678 鳗鱼家黑牛火炉烧肉（厂洼店） 8.389
281402 金榜缘 84515678 鳗鱼家黑牛火炉烧肉（厂洼店） 0.56
40280180 山乡涮烤坊（西山林语店） 1171496731 南大门韩糕海淀总店 16.911
788421018 行运打边炉（五棵松店） 118499422 鱼八斗老麻水煮鱼·重庆江湖菜（知春路店） 15.433
42675878 MY.girl蜜菓（印象城店） 159388073 徽韵人家·传承正宗徽菜（牡丹园店） 13.624
2437377 宇宙餐厅（复兴路店） 50002814 健鼎清真羊蝎子火锅城 12.842
633700420 茶亭序 41551389 香鼎坊江西菜（西海店） 17.237
179967227 谭记潮汕牛肉火锅·潮粥馆（西直门店） 1653298 天和晟烤鸭店（世纪坛店） 8.451
40114969 宫品海参专卖店（定慧桥店） 99365520 大地书院咖啡厅 14.126
282209 美丽园蛋糕房 159342299 三石铁板烧（中土大厦店） 9.98
90327655 成都美食巫山烤鱼 96644355 印湘·剁椒鱼头（夏霖园店） 17.348
367982 京味斋·郑州牡丹烤鸭（小西天店） 4225765 58号花园 8.526
163201807 石器时代串吧（六道口店） 364729 茶大爷（欧美汇购物中心店） 6.853
1966790536 MissMousse蜜丝慕斯蛋糕（西直门店） 89269672 玉林串串香（温泉店） 24.157
263765 沸腾鱼乡（知春路店） 132218315 和府捞面（新中关购物中心店） 3.457
1654641 天唯阁中餐厅（唯实大厦店） 114899088 城南旧事（牡丹园店） 2.357
1781924068 原始泥炉烤肉（凤凰岭度假村店） 194968599 额尔敦传统涮（中关村店） 29.446
702029076 攀成钢小郡肝串串香（航天桥店） 266232 多乐之日（五道口店） 9.089
40975161 赛百味（东升科技园店） 112080870 比萨到PizzaNow（六道口店） 6.286
1925898498 川成元麻辣香锅（五道口店） 2539616 草原情（羊蝎子·烤羊排店） 0.679
3272 正院大宅门（首体店） 788421018 行运打边炉（五棵松店） 7.589
1658874 湘东毛家菜 263014 香宫（香格里拉饭店） 18.671
4181719 缘来味串兑面 359530 唐宫（新世纪店） 9.753
267086 便宜坊烤鸭店（航天桥店） 360873 鲜果时间（中关村店） 8.394
1658231 晋阳饭庄（永定路店） 194968599 额尔敦传统涮（中关村店） 12.978
317583 上岛咖啡（美丽园店） 71582907 尚府一品（圆明园店） 10.997
267449 隆门阵烤鱼 84515678 鳗鱼家黑牛火炉烧肉（厂洼店） 2.456
40984222 虾吃虾涮虾火锅（圣熙8号店） 5850202 嗨货（工商大学店） 13.137
131310684 米斯特比萨（中关村店） 4847866 老诚一锅（学清路店） 6.308
194673873 马路边边串串香（杏石口店） 667121160 川辣邦·新派川菜（上地店） 17.417
264194 竹园村大酒店（五棵松店） 360825 食立方（知春里店） 14.411
50741024 风尚城堡美食城（京粮广场店） 42963808 京知味炸鸡（交大东路店） 12.633
109755879 MUSANGKING猫山王榴莲甜品蛋糕（枫蓝国际购物中心店） 5975615 嫩江湾灶台鱼 15.162
310506 利桥顺酒楼（北洼路店） 157085033 阳坊大都涮羊肉（清河店） 18.556
165837560 汤本味新赣苑（蓟门桥店） 278484 必胜客（航天桥店） 9.704
275720 何贤记（中关村店） 367744 俏江南（腾达大厦店） 6.641
2387743 淮扬菜品鉴堂 159129595 京饭儿（双榆树店） 7.038
42333766 KhanBabaRESTAURANT汗巴巴巴基斯坦餐厅（五道口店） 275720 何贤记（中关村店） 3.236
2464725 白鹿江西餐厅（北师大店） 379078 蓝海钟鼎楼食府（西直门店） 4.237
266564 大渔铁板烧（万柳中路店） 1654641 天唯阁中餐厅（唯实大厦店） 8.06
981440460 六丁火木炭烤肉（五道口店） 97734210 湘鄂汇（五棵松店） 14.975
5847259 禾声福酒家 2630232 砂锅米线（蓝旗营店） 8.105
289457 川渝美食家常菜（北四环中路店） 5706792 川酷麻辣香锅（翠微百货店） 13.128
42942676 U鼎冒菜（农大圣熙8号店） 85346849 陕味居（明光桥店） 6.164
1658560 小渝府快餐（二里庄店） 364293 峨嵋酒家（牡丹园店） 1.956
118471178 螺蛳粉先生（中关村店） 4847866 老诚一锅（学清路店） 5.08
2534514 胡椒厨房（五彩城店） 1650483 热辣园餐厅 21.796
264094 基辅罗斯餐厅（翠微店） 41508471 砂锅米线（矿大北门店） 15.653
283497 真功夫（城乡店） 96459475 龙腾川湘 15.95
295289 紫金云顶海鲜自助旋转餐厅 1657721 朵宜·排骨飯專家（中关村店） 6.85
1539684 老八旗营 89269672 玉林串串香（温泉店） 13.811
373874 香猪坊（魏公村店） 41302991 腊罗巴云南菜 2.625
